,simpleOcc,year,lswt2010,pct_software,pct_robot,pct_ai,mSML,measure,smlObs,normComputer,normalized_r_cog,normalized_r_man,felten_raj_seamans,freyOsborne,d1_nv,d1_tv,d1_v,d2_nv,d2_tv,d2_v,d3_nv,d3_tv,d3_v,d4_nv,d4_tv,d4_v,d5_nv,d5_tv,d5_v,d6_nv,d6_tv,d6_v,d7_nv,d7_tv,d7_v,d8_nv,d8_tv,d8_v,d9_nv,d9_tv,d9_v,tot_emp,a_mean,wagebill,2011 FE,2012 FE,2013 FE,2014 FE,2015 FE,2016 FE,2017 FE,2018 FE,2019 FE,log a_mean,y,intercept
4291,43-9081,2018,10705.22254817188,64.0,47.0,93.0,3.235543958831629,4.50268174240777,14.568624710188933,0.5537229328613101,2.462663,-0.43875724,2.2474194,0.84,0.0900619124264699,0.0194865775401005,341.414172146456,0.0185011405411806,0.00762327297529178,70.4564171380121,0.152562813119575,0.0615950031020954,587.525917011395,0.0186814920500323,0.679150365873587,-3.1701894341489703,0.41038359165948296,1.7783826881367901,,0.9850401167106322,0.943809445860337,0.9850379038523771,0.0149598832893684,0.05619055413966299,0.014962096147623002,0.0636833890033858,0.0137790911207226,241.41627631794998,36.8195003034379,32.0606727490462,115.584024600446,11430.0,39640.0,453085200.00000066,0,0,0,0,0,0,0,1,0,4.598133645813237,5.836021034025669,1
4292,43-9081,2019,10705.22254817188,64.0,47.0,93.0,3.235543958831629,4.50268174240777,14.568624710188933,0.5537229328613101,2.462663,-0.43875724,2.2474194,0.84,0.0786783033019562,0.0177733544049202,500.33763168455994,0.0198517744798107,0.00859977711224471,104.327162294338,0.161960315597142,0.0685278648705496,863.6793138664619,0.0204502090838556,0.6803855257885529,-3.2074098684454198,0.428937706665279,1.77905117708925,,0.9899205589605251,0.9539769392502271,0.9899180786086759,0.0100794410394746,0.0460230607497731,0.0100819213913245,0.0556339617970652,0.0125676594241508,353.79213224696997,38.179189227106,34.0322558649225,121.226253398092,11430.0,39640.0,453085200.00000066,0,0,0,0,0,0,0,0,1,4.598133645813237,6.217279789643803,1
4293,43-9111,2011,25419.190258681767,61.0,7.0,67.0,3.161193925497635,4.42561359148768,14.027503017347673,1.3088683405517076,0.343185615,-0.740805595,3.7404909,0.66,0.0672364824503935,0.0158650828076695,86.02647078924021,0.0268507170078902,0.0116314336696735,25.219031692135896,0.21313756034522696,0.0888530422193894,199.39488061870702,0.0294945074098408,0.750920779143852,-2.8479516845503903,0.512479521770299,1.81388939627379,,0.960101700757225,0.88158252885463,0.960086344282232,0.0398982992427745,0.11841747114536999,0.0399136557177678,0.0475433726838035,0.0112183076373892,60.8299008566182,43.740786197095396,38.40775879046571,115.345024415081,10900.0,48300.0,526469999.99999917,1,0,0,0,0,0,0,0,0,4.683947130751513,4.466212334321595,1
4294,43-9111,2012,25419.190258681767,61.0,7.0,67.0,3.161193925497635,4.42561359148768,14.027503017347673,1.3088683405517076,0.343185615,-0.740805595,3.7404909,0.66,0.0563909824650167,0.0155261286507515,62.4654004176661,0.0275563278048392,0.0129453577343601,23.7596682334021,0.21536752625126898,0.0970908550044896,184.46961808112098,0.0310488727599554,0.745155663225448,-2.8333252630393497,0.525345218462439,1.81127289326805,,0.966871036288843,0.8863805443385591,0.966850639727951,0.0331289637111568,0.113619455661441,0.0331493602720487,0.039874446098785,0.0109786308545211,44.1697082248647,45.0278919519421,39.8282662441926,116.929258118531,10900.0,48300.0,526469999.99999917,0,1,0,0,0,0,0,0,0,4.683947130751513,4.150494882087804,1
4295,43-9111,2013,25419.190258681767,61.0,7.0,67.0,3.161193925497635,4.42561359148768,14.027503017347673,1.3088683405517076,0.343185615,-0.740805595,3.7404909,0.66,0.0889499095406708,0.0203440163835731,57.879291472636005,0.0394334989941327,0.0153718205742224,27.4018124929594,0.30969478431350606,0.117162951398244,210.914505660006,0.0455920569077281,0.7220725353447192,-2.77536876655518,0.6313702626450239,1.8004011595074298,,0.909569281019559,0.811133780757999,0.909542158761168,0.0904307189804412,0.18886621924200098,0.0904578412388317,0.0628970842221383,0.0143853919413948,40.9268394905736,48.4535529233247,42.3959145198448,122.319080645961,10900.0,48300.0,526469999.99999917,0,0,1,0,0,0,0,0,0,4.683947130751513,4.075489440935107,1
4296,43-9111,2014,25419.190258681767,61.0,7.0,67.0,3.161193925497635,4.42561359148768,14.027503017347673,1.3088683405517076,0.343185615,-0.740805595,3.7404909,0.66,0.113463050645584,0.0214564792167291,73.6862833126552,0.0476566127218167,0.0171556135549381,31.5703971366441,0.37713734490752293,0.13071773001796302,245.625835608712,0.0554488197432971,0.7167708485789179,-2.74552067492777,0.692419447430862,1.7978118505099898,,0.849805041206173,0.8451995028531819,0.849777838583609,0.150194958793827,0.15480049714681798,0.150222161416391,0.0802304925256054,0.0151720219545374,52.104070610811604,50.6349300170722,44.698728195982,128.390558082912,10900.0,48300.0,526469999.99999917,0,0,0,1,0,0,0,0,0,4.683947130751513,4.313296451618649,1
4297,43-9111,2015,25419.190258681767,61.0,7.0,67.0,3.161193925497635,4.42561359148768,14.027503017347673,1.3088683405517076,0.343185615,-0.740805595,3.7404909,0.66,0.11135754554005,0.0233060706719778,75.8806580510891,0.0483759565666826,0.0186242835592381,34.3941273643753,0.381541043429062,0.14151341745612198,267.35932452071,0.0566154660153254,0.717519943280539,-2.77264116244173,0.6992061755100861,1.79817985098766,,0.855877681576229,0.8206746198909971,0.8558488584541559,0.144122318423771,0.17932538010900304,0.144151141545844,0.0787416755876589,0.0164798806149684,53.6557278688227,49.926141212759,44.366313382541506,125.029578166847,10900.0,48300.0,526469999.99999917,0,0,0,0,1,0,0,0,0,4.683947130751513,4.34225432408286,1
4298,43-9111,2016,25419.190258681767,61.0,7.0,67.0,3.161193925497635,4.42561359148768,14.027503017347673,1.3088683405517076,0.343185615,-0.740805595,3.7404909,0.66,0.10438724149244198,0.0208735354607278,68.7468265155118,0.0492180187871247,0.0181463608957498,33.9415012189107,0.383326119421775,0.136789280813441,260.247880933499,0.0586934797569742,0.7326042261161558,-2.76004274352858,0.711090094409593,1.80544126116369,,0.8718300475186491,0.821980081706898,0.8717956241310502,0.128169952481351,0.178019918293102,0.12820437586895,0.0738129263286633,0.0147598184716185,48.6113472141735,50.2725629994515,44.6070374648485,127.314219124282,10900.0,48300.0,526469999.99999917,0,0,0,0,0,1,0,0,0,4.683947130751513,4.244871921680916,1
4299,43-9111,2017,25419.190258681767,61.0,7.0,67.0,3.161193925497635,4.42561359148768,14.027503017347673,1.3088683405517076,0.343185615,-0.740805595,3.7404909,0.66,0.105770580292226,0.025254701094216,69.2802401701761,0.0460650150301278,0.0186790749100092,30.4896623641325,0.35760142589895,0.140319710832869,232.746289606907,0.0551890190894768,0.7437667002527121,-2.74340889968436,0.6908965326112572,1.8106367312407898,,0.8679993801223691,0.7037980642680842,0.867960242575694,0.13200061987763098,0.296201935731916,0.132039757424306,0.0747910945746696,0.0178577704005595,48.988527626564206,52.191242820781,45.7938371832024,129.689819531016,10900.0,48300.0,526469999.99999917,0,0,0,0,0,0,1,0,0,4.683947130751513,4.252490680646241,1
4300,43-9111,2018,25419.190258681767,61.0,7.0,67.0,3.161193925497635,4.42561359148768,14.027503017347673,1.3088683405517076,0.343185615,-0.740805595,3.7404909,0.66,0.112063857961211,0.0257225905303302,205.070477718385,0.0410649646990258,0.0170629002598554,65.3759591200293,0.324708710469667,0.13003282482491801,516.1706700660201,0.0475592138532005,0.731263416654131,-2.92096915143366,0.644130498575461,1.80480714034326,,0.875799825688956,0.862794748043533,0.8757769257652142,0.124200174311044,0.137205251956467,0.124223074234786,0.0792411138902984,0.0181886181936813,145.006725415835,49.4143123265648,43.9185981960445,130.49775006111201,10900.0,48300.0,526469999.99999917,0,0,0,0,0,0,0,1,0,4.683947130751513,5.32821823512475,1
4301,43-9111,2019,25419.190258681767,61.0,7.0,67.0,3.161193925497635,4.42561359148768,14.027503017347673,1.3088683405517076,0.343185615,-0.740805595,3.7404909,0.66,0.0733313620592398,0.0190975928868426,87.88220830669201,0.0394748034534744,0.0175690363280188,44.700322163688604,0.305823608123979,0.131559644405112,344.24722660524696,0.0464122061067996,0.735974652896463,-2.8710505569434703,0.636728394977015,1.80702567397941,,0.9402403174198609,0.8433979961718141,0.9402088912962779,0.0597596825801386,0.156602003828186,0.0597911087037216,0.0518531033857344,0.0135040374346264,62.1421054393106,50.776174039528996,45.2297064486879,129.96327522027,10900.0,48300.0,526469999.99999917,0,0,0,0,0,0,0,0,1,4.683947130751513,4.487311990957598,1
4302,45-1011,2011,70949.97500860691,82.0,60.0,100.0,2.945983319549668,3.7915039423568224,11.172038338325718,-0.7513102381472618,-0.7367005209999999,0.49105607625,4.2414823,0.57,0.0917226213676221,0.0522394461465609,32.139183109556,0.0689469142992206,0.0310508383346889,21.5863921767929,0.5231818532354691,0.231370931069343,162.606904847514,0.0886456904886682,0.59523356407484,-2.34637951222762,0.859373693753923,1.72747138501506,,0.843947858899073,0.773471997837246,0.843855187758335,0.156052141100927,0.226528002162754,0.15614481224166502,0.0648576875572517,0.0369388666156626,22.725834318563198,57.16018663293671,49.77516006959951,122.97324510115601,19550.0,48820.0,954430999.9999975,1,0,0,0,0,0,0,0,0,4.68859777508117,3.500716362013136,1
4303,45-1011,2012,70949.97500860691,82.0,60.0,100.0,2.945983319549668,3.7915039423568224,11.172038338325718,-0.7513102381472618,-0.7367005209999999,0.49105607625,4.2414823,0.57,0.0986022320863849,0.0394381593406288,29.4622577046948,0.0740442913486554,0.0296298792958386,22.643846253203698,0.558009399733588,0.218732669344118,168.57923745117398,0.09666492478719901,0.57695154533773,-2.33576863887679,0.8934168196283621,1.71478329233105,,0.7957280146346051,0.887593630245136,0.7956157212648021,0.20427198536539498,0.112406369754864,0.20438427873519802,0.0697223069484125,0.0278869899072742,20.832962212055303,57.5163913594714,49.9637437811723,121.219917801005,19550.0,48820.0,954430999.9999975,0,1,0,0,0,0,0,0,0,4.68859777508117,3.416488465031955,1
4304,45-1011,2013,70949.97500860691,82.0,60.0,100.0,2.945983319549668,3.7915039423568224,11.172038338325718,-0.7513102381472618,-0.7367005209999999,0.49105607625,4.2414823,0.57,0.11818616828556401,0.0448429098411753,58.5042270607326,0.079797967495486,0.0296742283943365,50.2348284593201,0.611580438009886,0.223830189437275,382.41926740809197,0.10222254014108502,0.5929274944321851,-2.4730525877022203,0.915917956733972,1.72590526827723,,0.6777803368421561,0.851541971455072,0.6776746317258928,0.322219663157844,0.148458028544928,0.32232536827410696,0.0835702410371767,0.031708725636832004,41.3687356827215,56.0522872749465,48.4142034112389,125.77822072724,19550.0,48820.0,954430999.9999975,0,0,1,0,0,0,0,0,0,4.68859777508117,4.08604735306567,1
4305,45-1011,2014,70949.97500860691,82.0,60.0,100.0,2.945983319549668,3.7915039423568224,11.172038338325718,-0.7513102381472618,-0.7367005209999999,0.49105607625,4.2414823,0.57,0.11726208684265699,0.042112407856609996,64.5541755999866,0.0875708931961564,0.0329277381131224,52.3946494443542,0.655904896164263,0.241346770738125,393.718202704443,0.11650684673301,0.620639082314902,-2.4541128701546002,0.970147138017144,1.74409798657946,,0.6945893274077121,0.8843082318385291,0.694477012412087,0.30541067259228805,0.115691768161471,0.305522987587913,0.0829168167825287,0.0297779691675026,45.64669532065761,58.966671038449796,51.5567398046307,132.285229761829,19550.0,48820.0,954430999.9999975,0,0,0,1,0,0,0,0,0,4.68859777508117,4.182876909172292,1
4306,45-1011,2015,70949.97500860691,82.0,60.0,100.0,2.945983319549668,3.7915039423568224,11.172038338325718,-0.7513102381472618,-0.7367005209999999,0.49105607625,4.2414823,0.57,0.12610837711091402,0.0538718141370346,63.194370601299106,0.0894606649454901,0.0325526572226249,52.9739327750611,0.6766861893700521,0.24364674228608604,401.397757763981,0.119154352596607,0.6460188630198029,-2.45046630889635,0.9796813820782609,1.7596206822291898,,0.635845042340062,0.8314004100089909,0.635731863817219,0.36415495765993794,0.16859958999100902,0.36426813618278103,0.08917208861955801,0.0380931250911185,44.6851679849944,56.469749659861606,49.231012484499395,126.73971353639,19550.0,48820.0,954430999.9999975,0,0,0,0,1,0,0,0,0,4.68859777508117,4.161915521513311,1
4307,45-1011,2016,70949.97500860691,82.0,60.0,100.0,2.945983319549668,3.7915039423568224,11.172038338325718,-0.7513102381472618,-0.7367005209999999,0.49105607625,4.2414823,0.57,0.114795123591486,0.0501671576192014,53.198694072457705,0.0852002340491551,0.0335540129000211,48.4804122734919,0.639014235041554,0.24743274047461997,365.111458706667,0.113878284458085,0.6298475848222751,-2.44499803310985,0.960528964072506,1.7498512320466,,0.698624018771886,0.8511194263207971,0.698479568758391,0.30137598122811404,0.148880573679203,0.301520431241609,0.0811724103386876,0.0354735373453917,37.617157328903396,58.12754494034571,51.037448426072906,129.448040679227,19550.0,48820.0,954430999.9999975,0,0,0,0,0,1,0,0,0,4.68859777508117,3.9926568135512195,1
4308,45-1011,2017,70949.97500860691,82.0,60.0,100.0,2.945983319549668,3.7915039423568224,11.172038338325718,-0.7513102381472618,-0.7367005209999999,0.49105607625,4.2414823,0.57,0.12747409627493902,0.0641126523939816,54.3019454410654,0.09241497487600099,0.0378353724466397,45.8616062908953,0.7006104819122471,0.28353236674609805,347.652604224607,0.12378913025710901,0.6606075529904549,-2.41507389813508,0.9960162051581078,1.76808334519681,,0.6269566956620601,0.669191329428619,0.626839370398197,0.37304330433794,0.330808670571381,0.37316062960180296,0.0901377979016364,0.0453344912676403,38.3972738529993,56.382698425346796,50.4116285951134,125.15096326776501,19550.0,48820.0,954430999.9999975,0,0,0,0,0,0,1,0,0,4.68859777508117,4.012808087675597,1
4309,45-1011,2018,70949.97500860691,82.0,60.0,100.0,2.945983319549668,3.7915039423568224,11.172038338325718,-0.7513102381472618,-0.7367005209999999,0.49105607625,4.2414823,0.57,0.11711891461221,0.0599721750986105,99.07212518104359,0.0891310318558429,0.0363146969855779,82.2050422299607,0.678709340010577,0.274011943029294,621.5969635579239,0.116372211387034,0.647277990436884,-2.5335711900648903,0.9696582188209509,1.76036396885131,,0.695415557610746,0.7024842043192829,0.6953266431120899,0.304584442389254,0.29751579568071695,0.30467335688791,0.0828155787275017,0.0424067316947345,70.0545715420784,55.81256547990721,49.2058067359624,129.55485218145,19550.0,48820.0,954430999.9999975,0,0,0,0,0,0,0,1,0,4.68859777508117,4.605891177821439,1
4310,45-1011,2019,70949.97500860691,82.0,60.0,100.0,2.945983319549668,3.7915039423568224,11.172038338325718,-0.7513102381472618,-0.7367005209999999,0.49105607625,4.2414823,0.57,0.13760544550163098,0.0618495862989773,171.663930318029,0.0955913465275871,0.0371656387513897,135.59305018558,0.727059935942868,0.277897883462687,1010.76293251738,0.127065881953977,0.688027429656238,-2.6050346823543102,1.0073022751612701,1.78313963184901,,0.5951189263169521,0.7200149546130529,0.595043707814695,0.404881073683048,0.279985045386947,0.404956292185305,0.09730174364239899,0.0437342618855894,121.384729213013,56.2817169454708,50.277831461416795,135.03381127669,19550.0,48820.0,954430999.9999975,0,0,0,0,0,0,0,0,1,4.68859777508117,5.151347105886817,1
4311,45-2011,2011,20411.09911084175,82.0,67.0,93.0,3.0743887983404954,3.8522497160073095,11.843313375303225,0.381407873388334,1.0443056999999998,0.40878168,3.9202909,0.94,0.18525654371652897,0.101759900120091,57.6451895590345,0.10802834559478801,0.0469181214923308,29.0392615566964,0.790189088618605,0.334283081328557,209.85953258849997,0.159608053883854,0.726268169684402,-2.12453941362932,1.10913367492806,1.8024253961982302,,0.48499201030488903,0.206076939019358,0.48483847782187106,0.515007989695111,0.7939230609806421,0.5151615221781289,0.130996158321139,0.0719551154277822,40.7613044399772,54.06929714875,45.5676058973092,106.091101268277,14710.0,44260.0,651064600.0000001,1,0,0,0,0,0,0,0,0,4.646011409591239,4.071505552281903,1
4312,45-2011,2012,20411.09911084175,82.0,67.0,93.0,3.0743887983404954,3.8522497160073095,11.843313375303225,0.381407873388334,1.0443056999999998,0.40878168,3.9202909,0.94,0.18245721865408399,0.15491600355250304,56.4028531006036,0.106044901465475,0.0576621913893106,29.3116048255995,0.761093803799272,0.404116920750298,212.243302184948,0.159859305790889,0.720159265245913,-2.12384101486614,1.1098556067219398,1.7994708030832698,,0.47812050985279203,0.146249872216349,0.477944440766402,0.521879490147208,0.8537501277836509,0.5220555592335979,0.12901673658673898,0.10954215662629402,39.8828399057055,58.326810115659704,48.8511561285605,114.675020769551,14710.0,44260.0,651064600.0000001,0,1,0,0,0,0,0,0,0,4.646011409591239,4.050094007675668,1
4313,45-2011,2013,20411.09911084175,82.0,67.0,93.0,3.0743887983404954,3.8522497160073095,11.843313375303225,0.381407873388334,1.0443056999999998,0.40878168,3.9202909,0.94,0.125725607210139,0.0563547967051006,38.9921575076075,0.091319644479224,0.0367991283392753,26.8636787830543,0.6879629215413791,0.274293038397464,201.998775675341,0.123062022760575,0.658550659539224,-2.16460018284213,0.993482797665139,1.7669097449128202,,0.654036919953181,0.531268818697666,0.6539028637854,0.345963080046819,0.468731181302334,0.3460971362146,0.0889014294270856,0.0398488589025659,27.571618986723198,57.484860730781605,48.211113775522,115.724082447003,14710.0,44260.0,651064600.0000001,0,0,1,0,0,0,0,0,0,4.646011409591239,3.6886833725813966,1
4314,45-2011,2014,20411.09911084175,82.0,67.0,93.0,3.0743887983404954,3.8522497160073095,11.843313375303225,0.381407873388334,1.0443056999999998,0.40878168,3.9202909,0.94,0.12661942340728,0.0541448136941805,53.30820631950721,0.0873189117857392,0.0331067198811487,34.1087700562495,0.656249184935819,0.24882977092241002,254.527067730907,0.118431401708923,0.64971218151586,-2.21763882343481,0.9770928656586529,1.7617939391147501,,0.668606181504495,0.540413697107369,0.6684659796840831,0.33139381849550503,0.4595863028926311,0.331534020315917,0.0895334529212185,0.0382861649292373,37.6945941814151,57.021636057760894,47.255434685113,115.87504808159201,14710.0,44260.0,651064600.0000001,0,0,0,1,0,0,0,0,0,4.646011409591239,3.9946753447937042,1
4315,45-2011,2015,20411.09911084175,82.0,67.0,93.0,3.0743887983404954,3.8522497160073095,11.843313375303225,0.381407873388334,1.0443056999999998,0.40878168,3.9202909,0.94,0.136784893331189,0.0661822555250468,50.468594398857405,0.103813008082279,0.0432300836400369,36.002341775627606,0.766816335376361,0.314583094460226,262.841976368135,0.14893524430972,0.7113851170298929,-2.1795113313136003,1.07762038252744,1.79514503374478,,0.5913146824408521,0.36958782774163795,0.591128323785702,0.40868531755914794,0.630412172258362,0.408871676214298,0.0967215256383623,0.0467979216759815,35.6866853363855,58.781384582396704,49.2894638110035,119.89491043682699,14710.0,44260.0,651064600.0000001,0,0,0,0,1,0,0,0,0,4.646011409591239,3.9409718041574586,1
4316,45-2011,2016,20411.09911084175,82.0,67.0,93.0,3.0743887983404954,3.8522497160073095,11.843313375303225,0.381407873388334,1.0443056999999998,0.40878168,3.9202909,0.94,0.107712961864077,0.0474047343005885,56.0069210074287,0.0862146806857263,0.0367411411598081,44.731747289012795,0.63650276718835,0.266709268709798,334.104587193734,0.118186914372783,0.708645124630926,-2.26553172057917,0.9762149511865029,1.7937740036863798,,0.722587868002828,0.45613755517133603,0.7224283404290619,0.277412131997172,0.543862444828664,0.277571659570938,0.0761645657557769,0.0335202090842926,39.6028736377321,58.4055458414963,49.34310154666739,121.88320398807899,14710.0,44260.0,651064600.0000001,0,0,0,0,0,1,0,0,0,4.646011409591239,4.0431726816465545,1
4317,45-2011,2017,20411.09911084175,82.0,67.0,93.0,3.0743887983404954,3.8522497160073095,11.843313375303225,0.381407873388334,1.0443056999999998,0.40878168,3.9202909,0.94,0.125613027975574,0.0544327771570453,41.9513476986779,0.0992882009963363,0.0398979521901101,31.8296374234901,0.729077157049138,0.288171639718732,234.37927251772598,0.140681750320004,0.7324711911409859,-2.16775123512159,1.05204630842651,1.8053784411535,,0.6378101654877,0.391919727064846,0.6376269487406739,0.36218983451229997,0.6080802729351539,0.36237305125932595,0.0888218238869035,0.0384897858465629,29.664082437649803,61.118188496606905,51.2241619577227,123.059726599235,14710.0,44260.0,651064600.0000001,0,0,0,0,0,0,1,0,0,4.646011409591239,3.760068026254108,1
4318,45-2011,2018,20411.09911084175,82.0,67.0,93.0,3.0743887983404954,3.8522497160073095,11.843313375303225,0.381407873388334,1.0443056999999998,0.40878168,3.9202909,0.94,0.113477056360768,0.0503130894524751,68.7200545826463,0.0895687232487978,0.0353493386099531,51.9332050511724,0.6584439931604189,0.258219227930124,384.04287234612,0.12481877737984698,0.707785087880837,-2.28294560776651,0.9995855323846279,1.79334165686126,,0.7044346146479221,0.42954655260009794,0.7042646419159609,0.295565385352078,0.570453447399902,0.295735358084039,0.0802403960617872,0.0355767267342905,48.5924165988989,59.4986202823888,49.2503842176058,127.13686668877199,14710.0,44260.0,651064600.0000001,0,0,0,0,0,0,0,1,0,4.646011409591239,4.244488003535138,1
4319,45-2011,2019,20411.09911084175,82.0,67.0,93.0,3.0743887983404954,3.8522497160073095,11.843313375303225,0.381407873388334,1.0443056999999998,0.40878168,3.9202909,0.94,0.10889627333743099,0.044118590093319,62.2664532104817,0.09466028962058501,0.0370699948001917,52.332857150009495,0.7008237848107779,0.273788174068525,386.415130614359,0.130798512158622,0.696682603527043,-2.27292559702778,1.01990491854068,1.7876731625909599,,0.713965878806735,0.49910366386150895,0.7137919631010521,0.28603412119326505,0.500896336138491,0.28620803689894797,0.0770012933228414,0.0311965542313755,44.0290313055664,62.146198622110795,52.2226720525063,133.44994688989,14710.0,44260.0,651064600.0000001,0,0,0,0,0,0,0,0,1,4.646011409591239,4.147355223589725,1
4320,45-2021,2011,915765.8374105394,97.0,93.0,93.0,2.9378315195485687,3.7168278919790407,10.919414133793287,-0.5916654036355334,-1.4539385,-0.7453135999999999,3.0031478,0.95,0.115545571394649,0.0468570613215911,13.9073198699878,0.0776199977471796,0.0279192963828598,8.49685774095316,0.561235669843178,0.19873216660944898,60.98918867988629,0.10921689815289899,0.460870319451522,-1.8987572370873897,0.943084140424807,1.61735253928085,,0.8575297617343791,0.9720289321089479,0.857447424925381,0.142470238265621,0.0279710678910524,0.14255257507461902,0.0817030570692304,0.033132945806971,9.83396018819879,49.0454516987144,41.0133990123161,87.06042596277109,1270.0,42340.0,53771800.000000045,1,0,0,0,0,0,0,0,0,4.626750853683393,2.7018523587616956,1
4321,45-2021,2012,915765.8374105394,97.0,93.0,93.0,2.9378315195485687,3.7168278919790407,10.919414133793287,-0.5916654036355334,-1.4539385,-0.7453135999999999,3.0031478,0.95,0.136056793116989,0.0563290991970116,16.197944805512098,0.0897446228908094,0.0341328874057547,10.799040931436801,0.649994632750564,0.243754396914008,78.5617349736061,0.127358165868801,0.481988260538184,-1.9040899464548897,1.00829874466168,1.63753641545562,,0.776572287513333,0.952499760053395,0.776478221173369,0.223427712486667,0.0475002399466049,0.22352177882663102,0.0962066810395182,0.0398306880203366,11.453676613263,51.936983735161,43.6024692381945,92.94385385134159,1270.0,42340.0,53771800.000000045,0,1,0,0,0,0,0,0,0,4.626750853683393,2.8447898886285192,1
4322,45-2021,2013,915765.8374105394,97.0,93.0,93.0,2.9378315195485687,3.7168278919790407,10.919414133793287,-0.5916654036355334,-1.4539385,-0.7453135999999999,3.0031478,0.95,0.143696127078255,0.0702499914562485,24.601880440173,0.10119527981291801,0.0339876259056044,18.476029621184,0.7326415234418091,0.245438955583448,133.640023364273,0.14702106408222398,0.511267347479652,-1.9804410478465,1.0717864408917799,1.6635756004873503,,0.734856901865063,0.966010318390457,0.7347429581668471,0.26514309813493697,0.0339896816095427,0.265257041833153,0.10160850588727802,0.0496742453370103,17.396156489187,58.0307561653454,48.907525976973,109.19841558125799,1270.0,42340.0,53771800.000000045,0,0,1,0,0,0,0,0,0,4.626750853683393,3.2426658034821108,1
4323,45-2021,2014,915765.8374105394,97.0,93.0,93.0,2.9378315195485687,3.7168278919790407,10.919414133793287,-0.5916654036355334,-1.4539385,-0.7453135999999999,3.0031478,0.95,0.13763567562337398,0.0698440127276229,16.5728308108894,0.0998647347646235,0.0327894167371521,13.644115435954001,0.722026797138793,0.23915009055200398,98.1056180139998,0.143802491589319,0.509080478644399,-1.9203228588521102,1.06184593243397,1.66170450165502,,0.7584667564299521,0.9667912163342,0.75834833150869,0.241533243570048,0.0332087836658002,0.24165166849131,0.0973231195664799,0.0493871750249817,11.718761049837198,60.6167439300482,49.9732313813017,112.018891458647,1270.0,42340.0,53771800.000000045,0,0,0,1,0,0,0,0,0,4.626750853683393,2.8663540053788124,1
4324,45-2021,2015,915765.8374105394,97.0,93.0,93.0,2.9378315195485687,3.7168278919790407,10.919414133793287,-0.5916654036355334,-1.4539385,-0.7453135999999999,3.0031478,0.95,0.14052218380984,0.0777087352564831,14.2162190126668,0.0947554793715014,0.0306810269054118,10.936589855163698,0.6901967153768921,0.22481144371154,78.54918277256179,0.134789630055218,0.49331505917575896,-1.8896874489793998,1.03309322823032,1.647867709225,,0.7464666803514171,0.962535377424548,0.746343735192778,0.253533319648583,0.037464622575452,0.253656264807222,0.0993641890790804,0.0549483736572893,10.0523848666898,57.203068620764505,47.633750335531595,104.510361616403,1270.0,42340.0,53771800.000000045,0,0,0,0,1,0,0,0,0,4.626750853683393,2.722361899276393,1
4325,45-2021,2016,915765.8374105394,97.0,93.0,93.0,2.9378315195485687,3.7168278919790407,10.919414133793287,-0.5916654036355334,-1.4539385,-0.7453135999999999,3.0031478,0.95,0.191892065719623,0.0834512079697985,34.218619478017395,0.115859411019386,0.0383612789476039,19.5418887815377,0.8427289590235101,0.274527877770208,140.55307640540198,0.172521651174272,0.5286199517875599,-1.94611667229181,1.14513091270117,1.67802239120671,,0.574509307659079,0.899358997441614,0.5744021936061979,0.425490692340921,0.10064100255838601,0.425597806393802,0.13568818092624002,0.0590089150536534,24.1962178757482,59.1052136777487,48.8319354627872,114.350677604262,1270.0,42340.0,53771800.000000045,0,0,0,0,0,1,0,0,0,4.626750853683393,3.561574905196409,1
4326,45-2021,2017,915765.8374105394,97.0,93.0,93.0,2.9378315195485687,3.7168278919790407,10.919414133793287,-0.5916654036355334,-1.4539385,-0.7453135999999999,3.0031478,0.95,0.297362215357592,0.134953871855755,55.3980000785672,0.14158145406129402,0.0522609645647872,22.5169634834717,1.02504559339159,0.369398043537421,159.943641734334,0.22351360742051798,0.5788447306623129,-1.89072755126266,1.26853566449189,1.71612655736045,,0.351600888243687,0.6773107575330021,0.35151957540228196,0.648399111756313,0.322689242466998,0.648480424597718,0.21026683894800802,0.0954267979365845,39.172301519727704,57.7562151587714,49.4370148550995,110.41072385560899,1270.0,42340.0,53771800.000000045,0,0,0,0,0,0,1,0,0,4.626750853683393,4.032433698275434,1
4327,45-2021,2018,915765.8374105394,97.0,93.0,93.0,2.9378315195485687,3.7168278919790407,10.919414133793287,-0.5916654036355334,-1.4539385,-0.7453135999999999,3.0031478,0.95,0.129539532062319,0.0459422850668139,37.6095110491457,0.0938644892565114,0.036475724761348,23.8664596775834,0.688249049811178,0.263594742485948,177.43715392090598,0.130088637333799,0.46799601344975894,-2.05732657843192,1.0175284585246,1.6243013089344498,,0.7943233176645319,0.965735165820723,0.7942429761206059,0.20567668233546801,0.0342648341792771,0.20575702387939399,0.0915982815529977,0.0324861013139496,26.5939402999613,56.591724145848,48.6789142814061,112.258953984778,1270.0,42340.0,53771800.000000045,0,0,0,0,0,0,0,1,0,4.626750853683393,3.6534986463561676,1
